article	token	tfidf
75457	disséminer	0.00608527
75457	notable	0.00608527
75457	postuler	0.00608527
75457	fip	0.00608527
67385	explorer	0.00609421
67068	front	0.00609564
68276	arme	0.00609956
72394	atypique	0.00610131
69533	planétaire	0.00610138
67383	composant	0.00610418
69183	lent	0.00610554
67388	dérouler	0.00610804
67801	traumatiser	0.00611005
67068	pratiquer	0.00611095
67386	garantir	0.00611160
67388	protéolytique	0.00611488
67388	coaguler	0.00611488
67388	caillage	0.00611488
67388	cuv	0.00611488
67388	millilitre	0.00611488
67388	qualifiable	0.00611488
67388	homéopathique	0.00611488
67388	caillett	0.00611488
67388	abattu	0.00611488
67388	majoritaire	0.00611488
67388	nacl	0.00611488
67388	azoter	0.00611488
67388	brosser	0.00611488
67388	modulent	0.00611488
67388	professionpour	0.00611488
67388	immunochimique	0.00611488
67388	bovine	0.00611488
67388	recuite	0.00611488
67388	insoupçonné	0.00611488
67388	imput	0.00611488
67388	présure	0.00611488
67388	urtal	0.00611488
70161	arrêton	0.00611488
70161	calibrer	0.00611488
70161	tuer	0.00611488
70749	moisson	0.00611665
67071	environnemental	0.00611676
74449	impacter	0.00611750
69535	proximité	0.00611807
68638	inventer	0.00612106
69815	métagénomique	0.00612467
72933	bpi	0.00612980
72933	ircam	0.00612980
72933	inventif	0.00612980
72933	qualifié	0.00612980
72933	déchiffrer	0.00612980
72933	montloui	0.00612980
72933	indr	0.00612980
72933	117	0.00612980
72933	écolo	0.00612980
72933	sorigny	0.00612980
72933	rêvon	0.00612980
72933	envol	0.00612980
72933	merveill	0.00612980
72933	israël	0.00612980
72933	aerospace	0.00612980
72933	antin	0.00612980
72933	tenant	0.00612980
72933	décisive	0.00612980
72933	châteaurou	0.00612980
72933	lufthansa	0.00612980
72933	francfort	0.00612980
72933	freiner	0.00612980
72933	747	0.00612980
72933	560	0.00612980
72933	encaisser	0.00612980
72933	archétype	0.00612980
72933	audacieux	0.00612980
72933	inventent	0.00612980
72933	déplorer	0.00612980
72933	scepticisme	0.00612980
72933	héraut	0.00612980
75793	elaboré	0.00612980
75793	croit	0.00612980
75793	caution	0.00612980
75793	reported	0.00612980
75793	outcome	0.00612980
75793	déséquilibrer	0.00612980
75793	style	0.00612980
75793	mondeler	0.00612980
75793	sodexo	0.00612980
67939	responsabiliter	0.00613043
67391	tonne	0.00613110
67555	positif	0.00613193
67389	majorité	0.00613227
67799	montant	0.00613552
67068	vous	0.00613741
67068	détruire	0.00613780
67385	réel	0.00613929
68886	fragile	0.00614039
69821	sahara	0.00614052
75458	onze	0.00614052
67798	oms	0.00614143
68276	spécialiter	0.00614866
67797	opération	0.00614908
68280	résistance	0.00614923
68383	frein	0.00615010
68389	souffrir	0.00615410
67802	multiplier	0.00615861
67390	mesure	0.00615912
67388	vitagorer	0.00615916
67798	santé	0.00616134
68276	fluide	0.00616815
67390	ouvrir	0.00616955
72396	gouvernemental	0.00617015
70914	instar	0.00617058
67937	tour	0.00617242
68643	attentil	0.00617498
68643	euphorique	0.00617498
68643	devis	0.00617498
68643	retraité	0.00617498
68643	christell	0.00617498
68643	cordier	0.00617498
68643	concrétisent	0.00617498
68643	confiant	0.00617498
68643	habituer	0.00617498
68643	arcane	0.00617498
68643	comptabilité	0.00617498
68643	salaire	0.00617498
68643	germe	0.00617498
68643	confronton	0.00617498
68643	manip	0.00617498
68643	appelion	0.00617498
68643	scar	0.00617498
68643	pcr	0.00617498
68643	consultant	0.00617498
68645	modéliser	0.00617569
67797	construit	0.00617582
67554	prouver	0.00617762
71837	massif	0.00617830
67939	segment	0.00618195
67938	exiger	0.00618363
67942	2016	0.00618369
67942	communication	0.00618634
67388	fabrication	0.00618668
67387	bois	0.00618783
67555	ceci	0.00618887
68276	field	0.00619236
67798	dijonner	0.00619480
67794	écrire	0.00619665
69813	adapté	0.00619704
67390	voie	0.00619795
68279	michel	0.00620223
74167	ciblée	0.00620545
68881	droite	0.00620614
71621	disparu	0.00620749
68387	maison	0.00620749
70421	imagination	0.00621056
69177	livrer	0.00621166
70421	satisfaisant	0.00621334
67795	date	0.00621427
67937	secrétaire	0.00621784
69535	attractiviter	0.00621812
72114	imprimer	0.00621930
74752	sauf	0.00621943
68881	atlantique	0.00622387
71362	equateur	0.00622406
67795	challenge	0.00622773
72394	amphi	0.00623209
67385	croissance	0.00623477
67385	fixer	0.00623580
67555	évaluer	0.00623605
73183	ancr	0.00623627
73183	lorier	0.00623627
73183	méconnu	0.00623627
73183	parachever	0.00623627
73183	récolter	0.00623627
73183	laniak	0.00623627
73183	bourgoi	0.00623627
73183	agrès	0.00623627
73183	embl	0.00623627
73183	parcouru	0.00623627
73183	contrée	0.00623627
73183	remercier	0.00623627
73183	diplomatique	0.00623627
73183	planch	0.00623627
73183	frôler	0.00623627
73183	impacté	0.00623627
73183	maxi	0.00623627
73183	locean	0.00623627
73183	ipsl	0.00623627
73183	mnhn	0.00623627
73183	chris	0.00623627
73183	bowler	0.00623627
73183	immiscer	0.00623627
73183	reculée	0.00623627
73183	adresser	0.00623627
73183	autochtone	0.00623627
68642	sécurisation	0.00623716
67557	associant	0.00624071
67068	ingénieur	0.00624170
68387	biochimie	0.00624242
68383	entreprendre	0.00624302
70162	répondu	0.00624319
67385	estimer	0.00624716
72116	cgn	0.00625009
71357	élite	0.00625278
67383	poisson	0.00625790
67798	perdre	0.00626228
69817	millier	0.00626270
67799	touch	0.00626588
69820	performant	0.00626756
68276	chapitre	0.00626833
72115	franchi	0.00627364
67794	sélectionner	0.00627577
67389	lieux	0.00627890
69540	principe	0.00627892
67068	décerner	0.00628000
67798	nutriment	0.00628282
73683	épav	0.00628304
73683	vièm	0.00628304
73683	métropole	0.00628304
73683	jullian	0.00628304
73683	ployag	0.00628304
73879	arve	0.00628304
73879	15ème	0.00628304
73879	associative	0.00628304
73879	imiter	0.00628304
73879	cm1k	0.00628304
73879	cognimem	0.00628304
73879	1024	0.00628304
73879	paindavoine	0.00628304
73879	alkan	0.00628304
73879	fpga	0.00628304
73879	prémice	0.00628304
73879	neuropic	0.00628304
73879	neurofpger	0.00628304
73879	classification	0.00628304
73879	platform	0.00628304
73879	collaboron	0.00628304
67798	corrélation	0.00628467
67553	profil	0.00628504
67939	dédier	0.00628566
67938	deuxième	0.00628664
68644	marier	0.00628831
67558	vertu	0.00629003
68279	sanitaire	0.00629365
69179	italie	0.00629552
71361	qualitatif	0.00629564
71840	singapour	0.00629601
67555	naissance	0.00629690
68277	investissement	0.00629733
69542	village	0.00629914
67937	immune	0.00629934
67388	continuer	0.00630003
67557	attente	0.00630465
69821	humble	0.00630567
67389	découverte	0.00630620
67798	fuir	0.00631207
67799	réalise	0.00631388
74749	prenon	0.00631462
74749	béton	0.00631462
74749	construison	0.00631462
74749	locomotif	0.00631462
74749	marmit	0.00631462
74749	faision	0.00631462
74749	monsieur	0.00631462
74749	jourdain	0.00631462
74749	prose	0.00631462
74749	ignorant	0.00631462
74749	souhaition	0.00631462
74749	chômé	0.00631462
74749	work	0.00631462
74749	package	0.00631462
74749	préconisation	0.00631462
74749	luxembourg	0.00631462
74749	mâcon	0.00631462
74749	disney	0.00631462
67796	formidable	0.00631697
73683	boucler	0.00632054
67556	caractérisée	0.00632058
67388	déléguer	0.00632324
72934	véhiculer	0.00632384
70914	discours	0.00632585
67068	pointe	0.00632863
70165	conçoit	0.00632893
67071	ird	0.00633172
69811	2002	0.00633307
67798	oséo	0.00633310
70749	camille	0.00633328
67945	automatiser	0.00633440
67939	japonais	0.00633470
67946	expertis	0.00633511
68643	gérer	0.00633530
67387	terre	0.00633788
68638	univer	0.00633878
70424	artiste	0.00633898
67802	fragment	0.00633989
68273	étanchéité	0.00633996
67553	commercial	0.00634025
67555	bilan	0.00634336
67071	ressource	0.00634488
69534	rimer	0.00634651
69534	destructuration	0.00634651
69534	charcuterie	0.00634651
69534	sauce	0.00634651
69534	équilibrer	0.00634651
69534	excessif	0.00634651
69534	chemosen	0.00634651
69534	masticateur	0.00634651
69534	centiv	0.00634651
69534	gmbh	0.00634651
69534	heritage	0.00634651
69534	1466	0.00634651
69534	brasserie	0.00634651
69534	orval	0.00634651
69534	actia	0.00634651
69534	adria	0.00634651
69534	federalimentare	0.00634651
69534	servizi	0.00634651
69534	dodaro	0.00634651
69534	spa	0.00634651
69534	nofima	0.00634651
69534	mat	0.00634651
69534	millba	0.00634651
69534	leiv	0.00634651
69534	vidar	0.00634651
69534	wageningen	0.00634651
69534	universiteit	0.00634651
69534	nizo	0.00634651
69534	bv	0.00634651
67068	ville	0.00634662
68383	économie	0.00634772
67390	lier	0.00634779
69181	intègre	0.00634863
67068	médecine	0.00634999
67071	accès	0.00635226
67553	fixé	0.00635473
68387	rayonnemer	0.00636095
68283	résoudre	0.00636152
71617	empreindre	0.00636296
67068	upmc	0.00636644
69178	entretenir	0.00637072
70921	angle	0.00637075
72116	cancérologie	0.00637480
67068	saint	0.00637535
74745	compression	0.00637752
67555	dijon	0.00638396
67795	doctorat	0.00639068
67937	anti	0.00639160
67937	organe	0.00639194
67944	belgiqu	0.00639377
69535	attirer	0.00639401
67553	america	0.00639403
75069	optimised	0.00639496
75069	elderly	0.00639496
75069	terralia	0.00639496
75069	vegepoly	0.00639496
75069	fragilis	0.00639496
75069	hospitalisation	0.00639496
75069	kick	0.00639496
75069	intégratif	0.00639496
75069	déglutition	0.00639496
75069	portage	0.00639496
75069	écoul	0.00639496
75069	mariette	0.00639496
75069	sicard	0.00639496
75069	b9	0.00639496
75069	uni	0.00639496
67802	efficacité	0.00639496
67937	événement	0.00639671
67554	établir	0.00639961
72397	voilà	0.00640598
68274	police	0.00640813
68888	2005	0.00640984
67794	parcours	0.00641275
67068	rapprochement	0.00641445
67389	activer	0.00641483
67801	performer	0.00641693
69179	1500	0.00641857
67558	initialement	0.00642043
67383	cherche	0.00642233
67553	fait	0.00642328
67939	1998	0.00642510
70749	spécifiquement	0.00642617
67386	disperser	0.00642727
67071	inrer	0.00642744
67383	appliquer	0.00642885
67388	complémentaire	0.00643154
67388	final	0.00643268
67385	moindre	0.00643509
67939	météorologique	0.00643511
68641	repose	0.00643541
67561	vision	0.00643570
67068	arnaud	0.00643591
72631	curiosité	0.00643772
68882	dégager	0.00644060
69821	affirmer	0.00644312
68274	étonnement	0.00644512
68276	joyeux	0.00644679
67388	pme	0.00644914
67942	génération	0.00645131
67555	formation	0.00645340
67798	fondre	0.00646290
67068	envoyer	0.00646431
70747	représentation	0.00646439
67801	indicateur	0.00646730
68881	étonnant	0.00646976
67383	liberté	0.00647135
70424	visée	0.00647167
67556	incapable	0.00647227
67794	tendance	0.00647261
69178	rénover	0.00647583
67068	physique	0.00647716
68273	démocratis	0.00647736
68273	distinct	0.00647736
68273	hermétique	0.00647736
68273	beauvai	0.00647736
68273	isab	0.00647736
68273	perméabilité	0.00647736
68273	sélective	0.00647736
68273	démocratison	0.00647736
68273	clientèle	0.00647736
68273	tulipe	0.00647736
68273	asperger	0.00647736
68273	myrtill	0.00647736
68273	étanche	0.00647736
68273	apporton	0.00647736
68273	saumure	0.00647736
68273	cardon	0.00647736
68273	dluo	0.00647736
68273	yaourt	0.00647736
68273	énumère	0.00647736
68273	abri	0.00647736
68273	poussiérer	0.00647736
68273	exclure	0.00647736
68278	normal	0.00648027
67553	officiel	0.00648140
73877	prioritaire	0.00648182
67071	défaire	0.00648185
67555	préparer	0.00648221
70914	amyloïde	0.00648224
67068	focaliser	0.00648242
68387	cinquième	0.00648754
72113	indépendance	0.00648807
67795	engager	0.00648881
67938	sélection	0.00649159
70422	hésité	0.00649311
72631	nutox	0.00649410
72631	gustation	0.00649410
72631	lipido	0.00649410
72631	bourgeon	0.00649410
72631	fatty	0.00649410
72631	acid	0.00649410
72631	lingual	0.00649410
72631	eil	0.00649410
72631	méfiance	0.00649410
72631	inconscier	0.00649410
72631	précarité	0.00649410
72631	procure	0.00649410
72631	surprendre	0.00649410
75459	interrogera	0.00649410
75459	athérosclérose	0.00649410
75459	remaniement	0.00649410
75459	transit	0.00649410
75459	continger	0.00649410
75459	baker	0.00649410
75459	melbourn	0.00649410
75459	wollongong	0.00649410
75459	banlieue	0.00649410
75459	sydney	0.00649410
75459	natif	0.00649410
75459	cholesteryl	0.00649410
75459	ester	0.00649410
75459	solary	0.00649410
75459	puisser	0.00649410
75459	moduler	0.00649410
75459	finement	0.00649410
75459	soupçonner	0.00649410
75459	apolipoprotéine	0.00649410
75459	c1	0.00649410
75459	dyslipidémie	0.00649410
75459	sporadiquement	0.00649410
75459	physiopathologique	0.00649410
75459	gaston	0.00649410
75459	bachelard	0.00649410
75459	réformer	0.00649410
75459	lipoprotein	0.00649410
75459	cholesterol	0.00649410
75459	what	0.00649410
75459	else	0.00649410
67798	complément	0.00649593
72939	innovative	0.00649607
67554	mobilise	0.00649656
68643	microorganisme	0.00649858
67554	performance	0.00649979
67556	connu	0.00649997
67939	héliosynchrone	0.00650115
67071	organiser	0.00650334
69178	1950	0.00650339
68279	doubs	0.00650514
67554	issue	0.00650553
69179	seconde	0.00650846
68274	maria	0.00651093
68274	andrews	0.00651093
68274	life	0.00651093
68274	hammer	0.00651093
68274	distributing	0.00651093
68274	pressé	0.00651093
68274	presser	0.00651093
68274	aurai	0.00651093
68274	stipule	0.00651093
68274	rasoir	0.00651093
68274	poinçon	0.00651093
68274	acier	0.00651093
68274	rétractable	0.00651093
68274	gagne	0.00651093
68274	éducatif	0.00651093
67937	pèr	0.00651137
73183	naviguer	0.00651477
68277	centré	0.00651523
72115	pharmacologu	0.00651739
68883	bateau	0.00652019
69540	filmer	0.00652165
67383	professionnel	0.00652202
67798	confiance	0.00652350
67555	commission	0.00652350
73434	omp	0.00652736
67794	préciser	0.00652940
67937	défendre	0.00653251
67554	découper	0.00654194
67068	2009	0.00654304
67068	source	0.00654386
71612	christèle	0.00654484
71612	combe	0.00654484
71612	cavité	0.00654484
71612	ingénérie	0.00654484
71612	dent	0.00654484
71612	caviter	0.00654484
71612	dégrader	0.00654484
71612	remodèl	0.00654484
71612	ciment	0.00654484
71612	dégrade	0.00654484
71612	bactérienne	0.00654484
71612	soutiendra	0.00654484
71612	corde	0.00654484
71612	passionn	0.00654484
71612	bagage	0.00654484
71612	comprise	0.00654484
71612	flou	0.00654484
67939	département	0.00654565
67390	géométrique	0.00654675
69537	juillet	0.00654756
68881	multiple	0.00654892
71359	enrichie	0.00654945
67801	prélever	0.00655068
67555	attention	0.00655073
68882	déplacement	0.00655429
67941	confier	0.00655489
67794	écrir	0.00655595
67385	anr	0.00655919
67554	comparable	0.00656011
70923	95	0.00656816
75788	designer	0.00656848
67553	disposition	0.00657011
70422	réputer	0.00657032
70916	pourtour	0.00657050
70916	mistral	0.00657050
70916	cv	0.00657050
70916	ic	0.00657050
70916	ba	0.00657050
70916	théty	0.00657050
70916	arpéger	0.00657050
70916	prévisionniste	0.00657050
67801	292	0.00657357
69540	écriture	0.00657556
71835	termine	0.00657668
68383	relatif	0.00657726
68387	oxydant	0.00657728
68275	largement	0.00657963
67554	industrialiser	0.00658002
67561	universitaire	0.00658368
67942	juin	0.00658395
70162	anticipation	0.00658397
69813	campagner	0.00658862
70162	familiariser	0.00658923
70421	immergé	0.00659015
67938	structurer	0.00659062
72932	miracle	0.00659193
67387	carbone	0.00659500
67937	prestigieux	0.00659521
67941	transporter	0.00659681
68885	administrer	0.00660128
67554	traitement	0.00660237
72630	émotion	0.00660357
67068	réémettre	0.00660522
67390	cibler	0.00660612
67553	adhérent	0.00660700
70162	spectr	0.00660720
67555	envers	0.00660823
69812	percevoir	0.00660850
67939	band	0.00661560
71836	confort	0.00661860
69811	gigaoctet	0.00662161
71621	disparition	0.00662565
67387	construire	0.00662584
67798	financement	0.00662662
67802	respectivement	0.00662721
67938	lire	0.00662850
67390	saclay	0.00662913
67556	central	0.00662947
67068	image	0.00662993
67940	financièrement	0.00663090
67942	colombie	0.00663398
67068	corps	0.00663409
67388	support	0.00663484
67383	avantage	0.00663506
67938	change	0.00663676
67388	comté	0.00663722
67795	reprise	0.00663960
71614	innovateur	0.00664100
67939	transverse	0.00664193
70425	ppb	0.00664268
67388	traditionnel	0.00664272
67797	utilis	0.00664842
69812	tgu	0.00664872
69812	aquifère	0.00664872
69812	maron	0.00664872
69812	appliquion	0.00664872
69812	référentiel	0.00664872
69812	pactole	0.00664872
72115	prédation	0.00664872
72115	obtenant	0.00664872
72115	biochimist	0.00664872
72115	valu	0.00664872
72115	lefkowitz	0.00664872
72115	brian	0.00664872
72115	kobilka	0.00664872
72115	muscarinique	0.00664872
72115	firme	0.00664872
72115	ligand	0.00664872
70914	bigot	0.00665296
72629	réjouit	0.00665469
71841	robert	0.00665666
68882	arrière	0.00665960
67945	pmi	0.00666004
67799	marie	0.00666079
72397	kw	0.00666200
67553	paca	0.00666266
68638	invention	0.00666393
73182	soigner	0.00667083
67068	nobel	0.00667193
67802	toucher	0.00667238
69535	concurrente	0.00667256
71614	exemplaire	0.00667309
67388	propriété	0.00667455
69181	2020	0.00667530
67801	adulte	0.00667811
67386	interface	0.00668144
67554	dispositif	0.00668146
67555	11	0.00668174
68273	inventeur	0.00668332
68889	schéma	0.00668672
67794	organisme	0.00668705
68641	longueur	0.00669106
67938	rouge	0.00669480
67802	producteur	0.00669564
67389	instant	0.00669832
67803	octobre	0.00669855
68278	susciter	0.00669940
68273	souplesse	0.00670146
69181	permanent	0.00670443
74168	thermonucléaire	0.00671191
68640	autoroute	0.00671384
70744	impression	0.00671604
67554	dépôt	0.00671708
67798	pathologie	0.00671800
75459	exactement	0.00671990
67383	exceptionnel	0.00672136
67803	2004	0.00672212
67798	nutritionnel	0.00672646
67391	régulation	0.00672664
67068	pluridisciplinarité	0.00672865
